city,state,region,date,year,month,day,temp
Bismarck,ND,Northern Rockies and Plains,6/9/2000,2000,6,9,68
Bismarck,ND,Northern Rockies and Plains,6/10/2000,2000,6,10,78
Bismarck,ND,Northern Rockies and Plains,6/11/2000,2000,6,11,87
Bismarck,ND,Northern Rockies and Plains,6/12/2000,2000,6,12,86
Bismarck,ND,Northern Rockies and Plains,6/13/2000,2000,6,13,64
Bismarck,ND,Northern Rockies and Plains,6/14/2000,2000,6,14,72
Bismarck,ND,Northern Rockies and Plains,6/15/2000,2000,6,15,63
Bismarck,ND,Northern Rockies and Plains,6/16/2000,2000,6,16,63
Bismarck,ND,Northern Rockies and Plains,6/17/2000,2000,6,17,62
Bismarck,ND,Northern Rockies and Plains,6/18/2000,2000,6,18,72
Bismarck,ND,Northern Rockies and Plains,6/19/2000,2000,6,19,73
Bismarck,ND,Northern Rockies and Plains,6/20/2000,2000,6,20,70
Bismarck,ND,Northern Rockies and Plains,6/21/2000,2000,6,21,77
Bismarck,ND,Northern Rockies and Plains,6/22/2000,2000,6,22,88
Bismarck,ND,Northern Rockies and Plains,6/23/2000,2000,6,23,77
Bismarck,ND,Northern Rockies and Plains,6/24/2000,2000,6,24,77
Bismarck,ND,Northern Rockies and Plains,6/25/2000,2000,6,25,71
Bismarck,ND,Northern Rockies and Plains,6/26/2000,2000,6,26,70
Bismarck,ND,Northern Rockies and Plains,6/27/2000,2000,6,27,73
Bismarck,ND,Northern Rockies and Plains,6/28/2000,2000,6,28,78
Bismarck,ND,Northern Rockies and Plains,6/29/2000,2000,6,29,84
Bismarck,ND,Northern Rockies and Plains,6/30/2000,2000,6,30,91
Bismarck,ND,Northern Rockies and Plains,7/1/2000,2000,7,1,93
Bismarck,ND,Northern Rockies and Plains,7/2/2000,2000,7,2,75
Bismarck,ND,Northern Rockies and Plains,7/3/2000,2000,7,3,84
Bismarck,ND,Northern Rockies and Plains,7/4/2000,2000,7,4,82
Bismarck,ND,Northern Rockies and Plains,7/5/2000,2000,7,5,81
Bismarck,ND,Northern Rockies and Plains,7/6/2000,2000,7,6,87
Bismarck,ND,Northern Rockies and Plains,7/7/2000,2000,7,7,89
Bismarck,ND,Northern Rockies and Plains,7/8/2000,2000,7,8,87
Bismarck,ND,Northern Rockies and Plains,7/9/2000,2000,7,9,84
Bismarck,ND,Northern Rockies and Plains,7/10/2000,2000,7,10,86
Bismarck,ND,Northern Rockies and Plains,7/11/2000,2000,7,11,82
Bismarck,ND,Northern Rockies and Plains,7/12/2000,2000,7,12,91
Bismarck,ND,Northern Rockies and Plains,7/13/2000,2000,7,13,89
Bismarck,ND,Northern Rockies and Plains,7/14/2000,2000,7,14,91
Bismarck,ND,Northern Rockies and Plains,7/15/2000,2000,7,15,91
Bismarck,ND,Northern Rockies and Plains,7/16/2000,2000,7,16,82
Bismarck,ND,Northern Rockies and Plains,7/17/2000,2000,7,17,71
Bismarck,ND,Northern Rockies and Plains,7/18/2000,2000,7,18,64
Bismarck,ND,Northern Rockies and Plains,7/19/2000,2000,7,19,71
Bismarck,ND,Northern Rockies and Plains,7/20/2000,2000,7,20,71
Bismarck,ND,Northern Rockies and Plains,7/21/2000,2000,7,21,73
Bismarck,ND,Northern Rockies and Plains,7/22/2000,2000,7,22,80
Bismarck,ND,Northern Rockies and Plains,7/23/2000,2000,7,23,87
Bismarck,ND,Northern Rockies and Plains,7/24/2000,2000,7,24,87
Bismarck,ND,Northern Rockies and Plains,7/25/2000,2000,7,25,79
Bismarck,ND,Northern Rockies and Plains,7/26/2000,2000,7,26,84
Bismarck,ND,Northern Rockies and Plains,7/27/2000,2000,7,27,86
Bismarck,ND,Northern Rockies and Plains,7/28/2000,2000,7,28,89
Bismarck,ND,Northern Rockies and Plains,7/29/2000,2000,7,29,90
Bismarck,ND,Northern Rockies and Plains,7/30/2000,2000,7,30,95
Bismarck,ND,Northern Rockies and Plains,7/31/2000,2000,7,31,96
Bismarck,ND,Northern Rockies and Plains,8/1/2000,2000,8,1,87
Bismarck,ND,Northern Rockies and Plains,8/2/2000,2000,8,2,86
Bismarck,ND,Northern Rockies and Plains,8/3/2000,2000,8,3,84
Bismarck,ND,Northern Rockies and Plains,8/4/2000,2000,8,4,86
Bismarck,ND,Northern Rockies and Plains,8/5/2000,2000,8,5,86
Bismarck,ND,Northern Rockies and Plains,8/6/2000,2000,8,6,84
Bismarck,ND,Northern Rockies and Plains,8/7/2000,2000,8,7,88
Bismarck,ND,Northern Rockies and Plains,8/8/2000,2000,8,8,84
Bismarck,ND,Northern Rockies and Plains,8/9/2000,2000,8,9,90
Bismarck,ND,Northern Rockies and Plains,8/10/2000,2000,8,10,95
Bismarck,ND,Northern Rockies and Plains,8/11/2000,2000,8,11,99
Bismarck,ND,Northern Rockies and Plains,8/22/2000,2000,8,22,73
Bismarck,ND,Northern Rockies and Plains,8/27/2000,2000,8,27,69
Bismarck,ND,Northern Rockies and Plains,8/31/2000,2000,8,31,69
Bismarck,ND,Northern Rockies and Plains,9/1/2000,2000,9,1,73
Bismarck,ND,Northern Rockies and Plains,9/2/2000,2000,9,2,73
Bismarck,ND,Northern Rockies and Plains,9/3/2000,2000,9,3,66
Bismarck,ND,Northern Rockies and Plains,9/4/2000,2000,9,4,77
Bismarck,ND,Northern Rockies and Plains,9/5/2000,2000,9,5,87
Bismarck,ND,Northern Rockies and Plains,9/6/2000,2000,9,6,84
Bismarck,ND,Northern Rockies and Plains,9/7/2000,2000,9,7,78
Bismarck,ND,Northern Rockies and Plains,9/8/2000,2000,9,8,89
Bismarck,ND,Northern Rockies and Plains,9/9/2000,2000,9,9,78
Bismarck,ND,Northern Rockies and Plains,9/10/2000,2000,9,10,80
Bismarck,ND,Northern Rockies and Plains,9/11/2000,2000,9,11,69
Bismarck,ND,Northern Rockies and Plains,9/12/2000,2000,9,12,82
Bismarck,ND,Northern Rockies and Plains,9/13/2000,2000,9,13,73
Bismarck,ND,Northern Rockies and Plains,9/14/2000,2000,9,14,71
Bismarck,ND,Northern Rockies and Plains,9/15/2000,2000,9,15,81
Bismarck,ND,Northern Rockies and Plains,9/16/2000,2000,9,16,91
Bismarck,ND,Northern Rockies and Plains,9/17/2000,2000,9,17,90
Bismarck,ND,Northern Rockies and Plains,9/18/2000,2000,9,18,86
Bismarck,ND,Northern Rockies and Plains,9/19/2000,2000,9,19,66
Bismarck,ND,Northern Rockies and Plains,9/20/2000,2000,9,20,61
Bismarck,ND,Northern Rockies and Plains,9/21/2000,2000,9,21,51
Bismarck,ND,Northern Rockies and Plains,9/22/2000,2000,9,22,46
Bismarck,ND,Northern Rockies and Plains,9/23/2000,2000,9,23,51
Bismarck,ND,Northern Rockies and Plains,9/24/2000,2000,9,24,63
Bismarck,ND,Northern Rockies and Plains,9/25/2000,2000,9,25,73
Bismarck,ND,Northern Rockies and Plains,9/26/2000,2000,9,26,75
Bismarck,ND,Northern Rockies and Plains,9/27/2000,2000,9,27,73
Bismarck,ND,Northern Rockies and Plains,9/28/2000,2000,9,28,87
Bismarck,ND,Northern Rockies and Plains,9/29/2000,2000,9,29,80
Bismarck,ND,Northern Rockies and Plains,9/30/2000,2000,9,30,79
Bismarck,ND,Northern Rockies and Plains,10/1/2000,2000,10,1,62
Bismarck,ND,Northern Rockies and Plains,10/2/2000,2000,10,2,70
Bismarck,ND,Northern Rockies and Plains,10/3/2000,2000,10,3,55
Bismarck,ND,Northern Rockies and Plains,10/4/2000,2000,10,4,53
Bismarck,ND,Northern Rockies and Plains,10/5/2000,2000,10,5,39
Bismarck,ND,Northern Rockies and Plains,10/6/2000,2000,10,6,37
Bismarck,ND,Northern Rockies and Plains,10/7/2000,2000,10,7,45
Bismarck,ND,Northern Rockies and Plains,10/8/2000,2000,10,8,55
Bismarck,ND,Northern Rockies and Plains,10/9/2000,2000,10,9,68
Bismarck,ND,Northern Rockies and Plains,10/10/2000,2000,10,10,71
Bismarck,ND,Northern Rockies and Plains,10/11/2000,2000,10,11,73
Bismarck,ND,Northern Rockies and Plains,10/12/2000,2000,10,12,66
Bismarck,ND,Northern Rockies and Plains,10/13/2000,2000,10,13,59
Bismarck,ND,Northern Rockies and Plains,10/14/2000,2000,10,14,50
Bismarck,ND,Northern Rockies and Plains,10/15/2000,2000,10,15,59
Bismarck,ND,Northern Rockies and Plains,10/16/2000,2000,10,16,68
Bismarck,ND,Northern Rockies and Plains,10/17/2000,2000,10,17,73
Bismarck,ND,Northern Rockies and Plains,10/18/2000,2000,10,18,82
Bismarck,ND,Northern Rockies and Plains,10/19/2000,2000,10,19,75
Bismarck,ND,Northern Rockies and Plains,10/20/2000,2000,10,20,64
Bismarck,ND,Northern Rockies and Plains,10/21/2000,2000,10,21,73
Bismarck,ND,Northern Rockies and Plains,10/22/2000,2000,10,22,64
Bismarck,ND,Northern Rockies and Plains,10/23/2000,2000,10,23,63
Bismarck,ND,Northern Rockies and Plains,10/24/2000,2000,10,24,66
Bismarck,ND,Northern Rockies and Plains,10/25/2000,2000,10,25,63
Bismarck,ND,Northern Rockies and Plains,10/26/2000,2000,10,26,57
Bismarck,ND,Northern Rockies and Plains,10/27/2000,2000,10,27,50
Bismarck,ND,Northern Rockies and Plains,10/28/2000,2000,10,28,54
Bismarck,ND,Northern Rockies and Plains,10/29/2000,2000,10,29,55
Bismarck,ND,Northern Rockies and Plains,10/30/2000,2000,10,30,55
Bismarck,ND,Northern Rockies and Plains,10/31/2000,2000,10,31,55
Bismarck,ND,Northern Rockies and Plains,11/1/2000,2000,11,1,60
Bismarck,ND,Northern Rockies and Plains,11/2/2000,2000,11,2,44
Bismarck,ND,Northern Rockies and Plains,11/3/2000,2000,11,3,51
Bismarck,ND,Northern Rockies and Plains,11/4/2000,2000,11,4,57
Bismarck,ND,Northern Rockies and Plains,11/5/2000,2000,11,5,50
Bismarck,ND,Northern Rockies and Plains,11/6/2000,2000,11,6,35
Bismarck,ND,Northern Rockies and Plains,11/7/2000,2000,11,7,24
Bismarck,ND,Northern Rockies and Plains,11/8/2000,2000,11,8,19
Bismarck,ND,Northern Rockies and Plains,11/9/2000,2000,11,9,23
Bismarck,ND,Northern Rockies and Plains,11/10/2000,2000,11,10,24
Bismarck,ND,Northern Rockies and Plains,11/11/2000,2000,11,11,24
Bismarck,ND,Northern Rockies and Plains,11/12/2000,2000,11,12,19
Bismarck,ND,Northern Rockies and Plains,11/13/2000,2000,11,13,21
Bismarck,ND,Northern Rockies and Plains,11/14/2000,2000,11,14,33
Bismarck,ND,Northern Rockies and Plains,11/15/2000,2000,11,15,26
Bismarck,ND,Northern Rockies and Plains,11/16/2000,2000,11,16,23
Bismarck,ND,Northern Rockies and Plains,11/17/2000,2000,11,17,25
Bismarck,ND,Northern Rockies and Plains,11/18/2000,2000,11,18,36
Bismarck,ND,Northern Rockies and Plains,11/19/2000,2000,11,19,30
Bismarck,ND,Northern Rockies and Plains,11/20/2000,2000,11,20,25
Bismarck,ND,Northern Rockies and Plains,11/21/2000,2000,11,21,27
Bismarck,ND,Northern Rockies and Plains,11/22/2000,2000,11,22,27
Bismarck,ND,Northern Rockies and Plains,11/23/2000,2000,11,23,36
Bismarck,ND,Northern Rockies and Plains,11/24/2000,2000,11,24,41
Bismarck,ND,Northern Rockies and Plains,11/25/2000,2000,11,25,37
Bismarck,ND,Northern Rockies and Plains,11/26/2000,2000,11,26,37
Bismarck,ND,Northern Rockies and Plains,11/27/2000,2000,11,27,39
Bismarck,ND,Northern Rockies and Plains,11/28/2000,2000,11,28,35
Bismarck,ND,Northern Rockies and Plains,11/29/2000,2000,11,29,27
Bismarck,ND,Northern Rockies and Plains,11/30/2000,2000,11,30,21
Bismarck,ND,Northern Rockies and Plains,12/1/2000,2000,12,1,24
Bismarck,ND,Northern Rockies and Plains,12/2/2000,2000,12,2,28
Bismarck,ND,Northern Rockies and Plains,12/3/2000,2000,12,3,39
Bismarck,ND,Northern Rockies and Plains,12/4/2000,2000,12,4,36
Bismarck,ND,Northern Rockies and Plains,12/5/2000,2000,12,5,21
Bismarck,ND,Northern Rockies and Plains,12/6/2000,2000,12,6,39
Bismarck,ND,Northern Rockies and Plains,12/7/2000,2000,12,7,39
Bismarck,ND,Northern Rockies and Plains,12/8/2000,2000,12,8,28
Bismarck,ND,Northern Rockies and Plains,12/9/2000,2000,12,9,26
Bismarck,ND,Northern Rockies and Plains,12/10/2000,2000,12,10,0
Bismarck,ND,Northern Rockies and Plains,12/11/2000,2000,12,11,0
Bismarck,ND,Northern Rockies and Plains,12/12/2000,2000,12,12,1
Bismarck,ND,Northern Rockies and Plains,12/13/2000,2000,12,13,1
Bismarck,ND,Northern Rockies and Plains,12/14/2000,2000,12,14,7
Bismarck,ND,Northern Rockies and Plains,12/15/2000,2000,12,15,8
Bismarck,ND,Northern Rockies and Plains,12/16/2000,2000,12,16,6
Bismarck,ND,Northern Rockies and Plains,12/17/2000,2000,12,17,15
Bismarck,ND,Northern Rockies and Plains,12/18/2000,2000,12,18,6
Bismarck,ND,Northern Rockies and Plains,12/19/2000,2000,12,19,28
Bismarck,ND,Northern Rockies and Plains,12/20/2000,2000,12,20,28
Bismarck,ND,Northern Rockies and Plains,12/21/2000,2000,12,21,-2
Bismarck,ND,Northern Rockies and Plains,12/22/2000,2000,12,22,1
Bismarck,ND,Northern Rockies and Plains,12/23/2000,2000,12,23,3
Bismarck,ND,Northern Rockies and Plains,12/24/2000,2000,12,24,-5
Bismarck,ND,Northern Rockies and Plains,12/25/2000,2000,12,25,15
Bismarck,ND,Northern Rockies and Plains,12/26/2000,2000,12,26,15
Bismarck,ND,Northern Rockies and Plains,12/27/2000,2000,12,27,17
Bismarck,ND,Northern Rockies and Plains,12/28/2000,2000,12,28,26
Bismarck,ND,Northern Rockies and Plains,12/29/2000,2000,12,29,21
Bismarck,ND,Northern Rockies and Plains,12/30/2000,2000,12,30,3
Bismarck,ND,Northern Rockies and Plains,12/31/2000,2000,12,31,1
Bismarck,ND,Northern Rockies and Plains,1/1/2001,2001,1,1,3
Bismarck,ND,Northern Rockies and Plains,1/2/2001,2001,1,2,37
Bismarck,ND,Northern Rockies and Plains,1/3/2001,2001,1,3,39
Bismarck,ND,Northern Rockies and Plains,1/4/2001,2001,1,4,44
Bismarck,ND,Northern Rockies and Plains,1/5/2001,2001,1,5,43
Bismarck,ND,Northern Rockies and Plains,1/6/2001,2001,1,6,42
Bismarck,ND,Northern Rockies and Plains,1/7/2001,2001,1,7,35
Bismarck,ND,Northern Rockies and Plains,1/8/2001,2001,1,8,28
Bismarck,ND,Northern Rockies and Plains,1/9/2001,2001,1,9,37
Bismarck,ND,Northern Rockies and Plains,1/10/2001,2001,1,10,34
Bismarck,ND,Northern Rockies and Plains,1/11/2001,2001,1,11,34
Bismarck,ND,Northern Rockies and Plains,1/12/2001,2001,1,12,32
Bismarck,ND,Northern Rockies and Plains,1/13/2001,2001,1,13,23
Bismarck,ND,Northern Rockies and Plains,1/14/2001,2001,1,14,19
Bismarck,ND,Northern Rockies and Plains,1/15/2001,2001,1,15,23
Bismarck,ND,Northern Rockies and Plains,1/16/2001,2001,1,16,16
Bismarck,ND,Northern Rockies and Plains,1/17/2001,2001,1,17,30
Bismarck,ND,Northern Rockies and Plains,1/18/2001,2001,1,18,30
Bismarck,ND,Northern Rockies and Plains,1/19/2001,2001,1,19,9
Bismarck,ND,Northern Rockies and Plains,1/20/2001,2001,1,20,24
Bismarck,ND,Northern Rockies and Plains,1/21/2001,2001,1,21,32
Bismarck,ND,Northern Rockies and Plains,1/22/2001,2001,1,22,37
Bismarck,ND,Northern Rockies and Plains,1/23/2001,2001,1,23,32
Bismarck,ND,Northern Rockies and Plains,1/24/2001,2001,1,24,15
Bismarck,ND,Northern Rockies and Plains,1/25/2001,2001,1,25,32
Bismarck,ND,Northern Rockies and Plains,1/26/2001,2001,1,26,24
Bismarck,ND,Northern Rockies and Plains,1/27/2001,2001,1,27,28
Bismarck,ND,Northern Rockies and Plains,1/28/2001,2001,1,28,32
Bismarck,ND,Northern Rockies and Plains,1/29/2001,2001,1,29,26
Bismarck,ND,Northern Rockies and Plains,1/30/2001,2001,1,30,32
Bismarck,ND,Northern Rockies and Plains,1/31/2001,2001,1,31,28
Bismarck,ND,Northern Rockies and Plains,2/1/2001,2001,2,1,1
Bismarck,ND,Northern Rockies and Plains,2/2/2001,2001,2,2,36
Bismarck,ND,Northern Rockies and Plains,2/3/2001,2001,2,3,41
Bismarck,ND,Northern Rockies and Plains,2/4/2001,2001,2,4,39
Bismarck,ND,Northern Rockies and Plains,2/5/2001,2001,2,5,34
Bismarck,ND,Northern Rockies and Plains,2/6/2001,2001,2,6,24
Bismarck,ND,Northern Rockies and Plains,2/7/2001,2001,2,7,12
Bismarck,ND,Northern Rockies and Plains,2/8/2001,2001,2,8,8
Bismarck,ND,Northern Rockies and Plains,2/9/2001,2001,2,9,3
Bismarck,ND,Northern Rockies and Plains,2/10/2001,2001,2,10,1
Bismarck,ND,Northern Rockies and Plains,2/11/2001,2001,2,11,12
Bismarck,ND,Northern Rockies and Plains,2/12/2001,2001,2,12,12
Bismarck,ND,Northern Rockies and Plains,2/13/2001,2001,2,13,9
Bismarck,ND,Northern Rockies and Plains,2/14/2001,2001,2,14,6
Bismarck,ND,Northern Rockies and Plains,2/15/2001,2001,2,15,17
Bismarck,ND,Northern Rockies and Plains,2/16/2001,2001,2,16,6
Bismarck,ND,Northern Rockies and Plains,2/17/2001,2001,2,17,12
Bismarck,ND,Northern Rockies and Plains,2/18/2001,2001,2,18,28
Bismarck,ND,Northern Rockies and Plains,2/19/2001,2001,2,19,19
Bismarck,ND,Northern Rockies and Plains,2/20/2001,2001,2,20,12
Bismarck,ND,Northern Rockies and Plains,2/21/2001,2001,2,21,16
Bismarck,ND,Northern Rockies and Plains,2/22/2001,2001,2,22,19
Bismarck,ND,Northern Rockies and Plains,2/23/2001,2001,2,23,14
Bismarck,ND,Northern Rockies and Plains,2/24/2001,2001,2,24,17
Bismarck,ND,Northern Rockies and Plains,2/25/2001,2001,2,25,19
Bismarck,ND,Northern Rockies and Plains,2/26/2001,2001,2,26,12
Bismarck,ND,Northern Rockies and Plains,2/27/2001,2001,2,27,12
Bismarck,ND,Northern Rockies and Plains,2/28/2001,2001,2,28,37
Bismarck,ND,Northern Rockies and Plains,3/1/2001,2001,3,1,39
Bismarck,ND,Northern Rockies and Plains,3/2/2001,2001,3,2,36
Bismarck,ND,Northern Rockies and Plains,3/3/2001,2001,3,3,36
Bismarck,ND,Northern Rockies and Plains,3/4/2001,2001,3,4,24
Bismarck,ND,Northern Rockies and Plains,3/5/2001,2001,3,5,25
Bismarck,ND,Northern Rockies and Plains,3/6/2001,2001,3,6,36
Bismarck,ND,Northern Rockies and Plains,3/7/2001,2001,3,7,37
Bismarck,ND,Northern Rockies and Plains,3/8/2001,2001,3,8,33
Bismarck,ND,Northern Rockies and Plains,3/9/2001,2001,3,9,33
Bismarck,ND,Northern Rockies and Plains,3/10/2001,2001,3,10,34
Bismarck,ND,Northern Rockies and Plains,3/11/2001,2001,3,11,32
Bismarck,ND,Northern Rockies and Plains,3/12/2001,2001,3,12,43
Bismarck,ND,Northern Rockies and Plains,3/13/2001,2001,3,13,53
Bismarck,ND,Northern Rockies and Plains,3/14/2001,2001,3,14,39
Bismarck,ND,Northern Rockies and Plains,3/15/2001,2001,3,15,37
Bismarck,ND,Northern Rockies and Plains,3/16/2001,2001,3,16,44
Bismarck,ND,Northern Rockies and Plains,3/17/2001,2001,3,17,46
Bismarck,ND,Northern Rockies and Plains,3/18/2001,2001,3,18,53
Bismarck,ND,Northern Rockies and Plains,3/19/2001,2001,3,19,51
Bismarck,ND,Northern Rockies and Plains,3/20/2001,2001,3,20,48
Bismarck,ND,Northern Rockies and Plains,3/21/2001,2001,3,21,60
Bismarck,ND,Northern Rockies and Plains,3/22/2001,2001,3,22,30
Bismarck,ND,Northern Rockies and Plains,3/23/2001,2001,3,23,28
Bismarck,ND,Northern Rockies and Plains,3/24/2001,2001,3,24,30
Bismarck,ND,Northern Rockies and Plains,3/25/2001,2001,3,25,28
Bismarck,ND,Northern Rockies and Plains,3/26/2001,2001,3,26,36
Bismarck,ND,Northern Rockies and Plains,3/27/2001,2001,3,27,43
Bismarck,ND,Northern Rockies and Plains,3/28/2001,2001,3,28,46
Bismarck,ND,Northern Rockies and Plains,3/29/2001,2001,3,29,57
Bismarck,ND,Northern Rockies and Plains,3/30/2001,2001,3,30,50
Bismarck,ND,Northern Rockies and Plains,3/31/2001,2001,3,31,43
Bismarck,ND,Northern Rockies and Plains,4/1/2001,2001,4,1,46
Bismarck,ND,Northern Rockies and Plains,4/2/2001,2001,4,2,48
Bismarck,ND,Northern Rockies and Plains,4/3/2001,2001,4,3,41
Bismarck,ND,Northern Rockies and Plains,4/4/2001,2001,4,4,39
Bismarck,ND,Northern Rockies and Plains,4/5/2001,2001,4,5,57
Bismarck,ND,Northern Rockies and Plains,4/6/2001,2001,4,6,57
Bismarck,ND,Northern Rockies and Plains,4/7/2001,2001,4,7,53
Bismarck,ND,Northern Rockies and Plains,4/8/2001,2001,4,8,50
Bismarck,ND,Northern Rockies and Plains,4/9/2001,2001,4,9,45
Bismarck,ND,Northern Rockies and Plains,4/10/2001,2001,4,10,53
Bismarck,ND,Northern Rockies and Plains,4/11/2001,2001,4,11,46
Bismarck,ND,Northern Rockies and Plains,4/12/2001,2001,4,12,50
Bismarck,ND,Northern Rockies and Plains,4/13/2001,2001,4,13,54
Bismarck,ND,Northern Rockies and Plains,4/14/2001,2001,4,14,60
Bismarck,ND,Northern Rockies and Plains,4/15/2001,2001,4,15,41
Bismarck,ND,Northern Rockies and Plains,4/16/2001,2001,4,16,41
